trip_id,load_id,driver_id,truck_id,route_id,customer_id,dispatch_date,dispatch_year,dispatch_month,dispatch_day_of_week,is_weekend,booking_type,actual_distance_miles,actual_duration_hours,total_revenue,actual_fuel_cost,allocated_maint_cost,true_total_cost,true_net_profit,revenue_per_mile,true_cost_per_mile,average_mpg,idle_time_hours,flag_anomaly_mpg,flag_excessive_idle
TRIP00054429,LOAD00054429,DRV00134,TRK00112,RTE00041,CUST00056,2023-11-30,2023,11,Thursday,0,Dedicated,1235,20.2,3551.9300000000003,1998.5700000000002,57.93471095803909,2056.504710958039,1495.4252890419612,2.8760566801619434,1.6651860007757402,5.85,5.1,0,0
TRIP00054430,LOAD00054430,DRV00026,TRK00036,RTE00032,CUST00066,2023-11-30,2023,11,Thursday,0,Dedicated,2402,41.0,5066.55,765.6199999999999,112.67949451110113,878.299494511101,4188.250505488899,2.1093047460449625,0.3656534115366782,5.83,3.3,0,0
TRIP00054431,LOAD00054431,DRV00071,TRK00044,RTE00052,CUST00099,2023-11-30,2023,11,Thursday,0,Spot,790,12.8,1622.1100000000001,1889.8899999999999,37.05945073429221,1926.949450734292,-304.83945073429186,2.0533037974683546,2.4391765199168254,6.21,3.5,0,0
TRIP00054432,LOAD00054432,DRV00128,TRK00103,RTE00014,CUST00043,2023-11-30,2023,11,Thursday,0,Spot,1248,21.2,2575.24,1207.8600000000001,58.54455002075529,1266.4045500207553,1308.8354499792445,2.0634935897435898,1.0147472355935538,6.59,4.1,0,0
TRIP00054433,LOAD00054433,DRV00130,TRK00057,RTE00033,CUST00007,2023-11-30,2023,11,Thursday,0,Contract,173,3.3,656.8499999999999,0.0,8.115550603838674,8.115550603838674,648.7344493961613,3.7968208092485543,0.046910697132015455,5.54,8.8,0,1
TRIP00054434,LOAD00054434,DRV00066,TRK00039,RTE00045,CUST00097,2023-11-30,2023,11,Thursday,0,Dedicated,635,12.1,1691.58,635.65,29.788292678829816,665.4382926788298,1026.14170732117,2.6639055118110235,1.0479343191792596,6.98,10.4,0,1
TRIP00054435,LOAD00054435,DRV00015,TRK00041,RTE00032,CUST00129,2023-11-30,2023,11,Thursday,0,Dedicated,2424,42.2,5283.89,727.89,113.71152984800547,841.6015298480055,4442.288470151995,2.1798226072607263,0.347195350597362,5.64,10.6,0,0
TRIP00054436,LOAD00054436,DRV00039,TRK00045,RTE00021,CUST00114,2023-12-01,2023,12,Friday,0,Dedicated,2122,36.2,5241.71,2054.99,99.5444993141368,2154.5344993141366,3087.1755006858634,2.4701743638077285,1.0153319977917703,6.02,4.0,0,0
TRIP00054437,LOAD00054437,DRV00010,TRK00019,RTE00013,CUST00055,2023-12-01,2023,12,Friday,0,Contract,679,13.2,1276.97,501.87,31.852363352638495,533.7223633526385,743.2476366473616,1.8806627393225333,0.786041772242472,6.56,9.1,0,1
TRIP00054438,LOAD00054438,DRV00089,TRK00044,RTE00055,CUST00098,2023-12-01,2023,12,Friday,0,Spot,1430,26.8,4474.33,783.82,67.0822968987821,850.9022968987822,3623.427703101218,3.128902097902098,0.5950365712578897,6.35,6.0,0,0
TRIP00054439,LOAD00054439,DRV00144,TRK00048,RTE00001,CUST00085,2023-12-01,2023,12,Friday,0,Dedicated,667,13.2,1345.5,885.54,31.28943498705431,916.8294349870542,428.67056501294576,2.0172413793103448,1.3745568740435596,6.83,11.0,0,1
TRIP00054440,LOAD00054440,DRV00130,TRK00011,RTE00020,CUST00156,2023-12-01,2023,12,Friday,0,Contract,2210,34.9,4970.08,0.0,103.67264066175416,103.67264066175416,4866.407359338245,2.2489049773755654,0.046910697132015455,6.85,6.5,0,0
TRIP00054441,LOAD00054441,DRV00015,TRK00051,RTE00058,CUST00098,2023-12-01,2023,12,Friday,0,Dedicated,532,9.1,1450.3899999999999,504.36,24.956490874232223,529.3164908742323,921.0735091257676,2.7262969924812026,0.9949558099139705,6.17,6.7,0,1
TRIP00054442,LOAD00054442,DRV00087,TRK00080,RTE00019,CUST00125,2023-12-01,2023,12,Friday,0,Spot,1371,24.7,3670.87,407.95,64.31456576799319,472.2645657679932,3198.6054342320067,2.6775127644055434,0.34446722521370765,7.26,5.2,0,0
TRIP00054443,LOAD00054443,DRV00029,TRK00013,RTE00030,CUST00127,2023-12-01,2023,12,Friday,0,Contract,2169,43.1,6076.8,655.09,101.74930207934152,756.8393020793416,5319.960697920658,2.8016597510373447,0.348934671313666,7.22,7.5,0,0
TRIP00054444,LOAD00054444,DRV00111,TRK00001,RTE00022,CUST00128,2023-12-01,2023,12,Friday,0,Dedicated,565,10.1,1246.29,936.46,26.50454387958873,962.9645438795887,283.3254561204112,2.2058230088495576,1.704362024565644,6.19,10.6,0,1
TRIP00054445,LOAD00054445,DRV00058,TRK00076,RTE00007,CUST00041,2023-12-01,2023,12,Friday,0,Dedicated,1601,32.0,4307.35,1394.21,75.10402610835675,1469.3140261083568,2838.0359738916436,2.6904122423485326,0.9177476740214595,6.08,11.2,0,1
TRIP00054446,LOAD00054446,DRV00079,TRK00070,RTE00001,CUST00166,2023-12-01,2023,12,Friday,0,Dedicated,717,11.7,1352.08,1314.9,33.63496984365508,1348.534969843655,3.5450301563448647,1.8857461645746163,1.8808019105211369,7.49,6.3,0,1
TRIP00054447,LOAD00054447,DRV00060,TRK00026,RTE00038,CUST00026,2023-12-01,2023,12,Friday,0,Contract,1302,23.4,3960.18,0.0,61.077727665884126,61.077727665884126,3899.1022723341157,3.0416129032258064,0.046910697132015455,7.43,7.5,0,1
TRIP00054448,LOAD00054448,DRV00050,TRK00015,RTE00038,CUST00127,2023-12-01,2023,12,Friday,0,Dedicated,1299,24.9,3602.7999999999997,269.8,60.93699557448808,330.7369955744881,3272.0630044255117,2.7735180908391066,0.2546089265392518,7.07,10.6,0,1
TRIP00054449,LOAD00054449,DRV00001,TRK00107,RTE00031,CUST00154,2023-12-01,2023,12,Friday,0,Dedicated,640,11.5,1589.53,1608.8600000000001,30.02284616448989,1638.88284616449,-49.352846164490074,2.483640625,2.5607544471320156,6.67,3.4,0,0
TRIP00054450,LOAD00054450,DRV00059,TRK00030,RTE00055,CUST00009,2023-12-01,2023,12,Friday,0,Dedicated,1458,23.9,4159.91,1322.42,68.39579641847854,1390.8157964184786,2769.0942035815215,2.8531618655692728,0.9539202993268029,5.81,2.5,0,0
TRIP00054451,LOAD00054451,DRV00030,TRK00120,RTE00031,CUST00016,2023-12-01,2023,12,Friday,0,Dedicated,667,10.5,1584.78,1103.71,31.28943498705431,1134.9994349870544,449.78056501294554,2.375982008995502,1.7016483283164234,6.59,5.3,0,1
TRIP00054452,LOAD00054452,DRV00130,TRK00103,RTE00014,CUST00077,2023-12-01,2023,12,Friday,0,Contract,1226,20.5,2652.74,2472.28,57.512514683850945,2529.792514683851,122.94748531614869,2.1637357259380097,2.0634522958269583,7.06,11.0,0,1
TRIP00054453,LOAD00054453,DRV00127,TRK00108,RTE00058,CUST00022,2023-12-01,2023,12,Friday,0,Contract,535,10.1,1136.11,0.0,25.09722296562827,25.09722296562827,1111.0127770343715,2.1235700934579436,0.046910697132015455,6.94,8.8,0,1
TRIP00054454,LOAD00054454,DRV00069,TRK00052,RTE00058,CUST00064,2023-12-01,2023,12,Friday,0,Dedicated,554,11.0,1354.86,1810.8400000000001,25.988526211136563,1836.8285262111367,-481.9685262111368,2.445595667870036,3.3155749570598134,6.12,7.8,0,1
TRIP00054455,LOAD00054455,DRV00143,TRK00067,RTE00027,CUST00147,2023-12-01,2023,12,Friday,0,Dedicated,1302,25.4,3090.9199999999996,317.65,61.077727665884126,378.7277276658841,2712.1922723341154,2.3739784946236555,0.29088151126411993,6.69,6.7,0,0
TRIP00054456,LOAD00054456,DRV00066,TRK00049,RTE00020,CUST00050,2023-12-01,2023,12,Friday,0,Dedicated,2251,44.3,4373.0599999999995,1681.65,105.59597924416678,1787.2459792441668,2585.8140207558326,1.942718791648156,0.7939786669232194,5.82,4.3,0,0
TRIP00054457,LOAD00054457,DRV00059,TRK00099,RTE00028,CUST00131,2023-12-01,2023,12,Friday,0,Spot,2345,39.0,5156.5,1172.54,110.00558477457625,1282.5455847745761,3873.954415225424,2.1989339019189766,0.5469277547013118,5.63,8.0,0,0
TRIP00054458,LOAD00054458,DRV00009,TRK00089,RTE00011,CUST00101,2023-12-01,2023,12,Friday,0,Spot,582,10.8,969.24,2560.22,27.302025730832995,2587.522025730833,-1618.2820257308329,1.665360824742268,4.445914133558132,6.76,4.1,0,1
TRIP00054459,LOAD00054459,DRV00095,TRK00057,RTE00010,CUST00195,2023-12-01,2023,12,Friday,0,Contract,97,1.8,151.22000000000003,1641.51,4.550337621805499,1646.0603376218055,-1494.8403376218055,1.5589690721649487,16.969694202286654,5.6,9.6,0,1
TRIP00054460,LOAD00054460,DRV00070,TRK00101,RTE00048,CUST00041,2023-12-01,2023,12,Friday,0,Spot,2286,42.1,7351.1900000000005,1872.1399999999999,107.23785364378733,1979.3778536437871,5371.812146356213,3.2157436570428697,0.8658695772719979,6.91,11.4,0,0
TRIP00054461,LOAD00054461,DRV00117,TRK00111,RTE00011,CUST00003,2023-12-01,2023,12,Friday,0,Dedicated,562,9.5,1148.39,1199.72,26.363811788192685,1226.0838117881926,-77.69381178819253,2.043398576512456,2.1816437932174244,5.95,7.8,0,1
TRIP00054462,LOAD00054462,DRV00017,TRK00067,RTE00037,CUST00059,2023-12-01,2023,12,Friday,0,Dedicated,2559,45.3,4086.5499999999997,1251.21,120.04447396082755,1371.2544739608277,2715.295526039172,1.5969323954669792,0.5358555974837154,6.06,2.2,0,0
TRIP00054463,LOAD00054463,DRV00009,TRK00078,RTE00026,CUST00102,2023-12-01,2023,12,Friday,0,Spot,1969,36.5,4569.530000000001,1280.56,92.36716265293843,1372.9271626529385,3196.602837347062,2.3207364144235654,0.6972712862635543,7.15,7.8,0,0
TRIP00054464,LOAD00054464,DRV00014,TRK00012,RTE00057,CUST00135,2023-12-01,2023,12,Friday,0,Dedicated,903,16.7,2620.63,1439.21,42.36035951020995,1481.57035951021,1139.0596404897901,2.902137320044297,1.6407202209415392,6.06,9.2,0,1
TRIP00054465,LOAD00054465,DRV00055,TRK00071,RTE00038,CUST00150,2023-12-01,2023,12,Friday,0,Dedicated,1311,21.7,3909.0499999999997,1681.46,61.499923940072264,1742.9599239400723,2166.0900760599275,2.9817315026697178,1.32948888172393,6.27,5.4,0,0
TRIP00054466,LOAD00054466,DRV00013,TRK00004,RTE00007,CUST00088,2023-12-01,2023,12,Friday,0,Contract,1621,28.8,4198.23,1171.52,76.04224005099705,1247.562240050997,2950.6677599490026,2.589901295496607,0.769625070975322,6.42,10.3,0,1
TRIP00054467,LOAD00054467,DRV00069,TRK00057,RTE00028,CUST00015,2023-12-01,2023,12,Friday,0,Dedicated,2257,42.9,4378.42,0.0,105.87744342695888,105.87744342695888,4272.542556573041,1.9399291094373061,0.046910697132015455,6.36,8.6,0,0
TRIP00054468,LOAD00054468,DRV00019,TRK00082,RTE00019,CUST00133,2023-12-01,2023,12,Friday,0,Dedicated,1336,22.1,3357.42,677.15,62.67269136837265,739.8226913683726,2617.5973086316276,2.5130389221556886,0.553759499527225,6.73,10.2,0,1
TRIP00054469,LOAD00054469,DRV00143,TRK00004,RTE00049,CUST00041,2023-12-01,2023,12,Friday,0,Dedicated,737,11.6,2434.32,2943.53,34.57318378629539,2978.1031837862956,-543.7831837862955,3.3030122116689284,4.040845568231066,7.35,9.2,0,1
TRIP00054470,LOAD00054470,DRV00122,TRK00024,RTE00015,CUST00083,2023-12-01,2023,12,Friday,0,Dedicated,93,1.8,401.42,1836.97,4.362694833277438,1841.3326948332774,-1439.9126948332773,4.316344086021505,19.799276288529864,6.49,11.0,0,1
TRIP00054471,LOAD00054471,DRV00030,TRK00098,RTE00026,CUST00093,2023-12-01,2023,12,Friday,0,Contract,2085,32.7,3722.78,654.45,97.80880352025223,752.2588035202523,2970.521196479748,1.785505995203837,0.3607955892183464,6.29,4.7,0,0
TRIP00054472,LOAD00054472,DRV00133,TRK00038,RTE00041,CUST00083,2023-12-01,2023,12,Friday,0,Contract,1267,20.8,3712.92,687.2,59.435853266263585,746.6358532662637,2966.2841467337366,2.930481452249408,0.5892942803995767,5.73,4.3,0,0
TRIP00054473,LOAD00054473,DRV00130,TRK00095,RTE00007,CUST00070,2023-12-01,2023,12,Friday,0,Dedicated,1668,28.1,4550.59,782.45,78.24704281620178,860.6970428162018,3689.8929571837984,2.7281714628297364,0.5160054213526389,6.91,3.6,0,0
TRIP00054474,LOAD00054474,DRV00051,TRK00069,RTE00057,CUST00115,2023-12-01,2023,12,Friday,0,Contract,912,17.0,2860.28,1066.84,42.7825557843981,1109.622555784398,1750.6574442156023,3.1362719298245616,1.2166913988864012,6.57,3.5,0,0
TRIP00054475,LOAD00054475,DRV00057,TRK00004,RTE00006,CUST00191,2023-12-01,2023,12,Friday,0,Contract,685,13.4,1567.58,750.97,32.133827535430584,783.1038275354306,784.4761724645693,2.2884379562043793,1.143217266475081,6.71,10.8,0,1
TRIP00054476,LOAD00054476,DRV00084,TRK00065,RTE00014,CUST00135,2023-12-01,2023,12,Friday,0,Dedicated,1221,19.7,2690.7299999999996,1271.73,57.27796119819087,1329.007961198191,1361.7220388018086,2.203710073710073,1.088458608679927,7.25,10.8,0,1
TRIP00054477,LOAD00054477,DRV00039,TRK00050,RTE00041,CUST00103,2023-12-01,2023,12,Friday,0,Dedicated,1288,24.7,3323.55,0.0,60.42097790603591,60.42097790603591,3263.129022093964,2.5803959627329194,0.046910697132015455,6.04,9.1,0,1
TRIP00054478,LOAD00054478,DRV00097,TRK00098,RTE00034,CUST00106,2023-12-01,2023,12,Friday,0,Spot,2416,37.7,6376.5,750.34,113.33624427094934,863.6762442709494,5512.82375572905,2.6392798013245033,0.3574818891849956,7.17,8.4,0,0
TRIP00054479,LOAD00054479,DRV00004,TRK00030,RTE00040,CUST00177,2023-12-01,2023,12,Friday,0,Spot,1807,32.2,5009.07,2813.6499999999996,84.76762971755193,2898.417629717552,2110.652370282448,2.7720365246264524,1.6039942610501117,5.78,11.4,0,1
TRIP00054480,LOAD00054480,DRV00101,TRK00041,RTE00003,CUST00165,2023-12-01,2023,12,Friday,0,Dedicated,2083,40.2,5982.92,0.0,97.7149821259882,97.7149821259882,5885.205017874012,2.872261161785886,0.046910697132015455,6.63,10.6,0,0
TRIP00054481,LOAD00054481,DRV00057,TRK00071,RTE00024,CUST00146,2023-12-01,2023,12,Friday,0,Dedicated,1210,20.4,3614.2,1577.5,56.7619435297387,1634.2619435297388,1979.938056470261,2.9869421487603303,1.3506297053964784,6.93,7.1,0,1
TRIP00054482,LOAD00054482,UNASSIGNED,TRK00049,RTE00033,CUST00136,2023-12-01,2023,12,Friday,0,Spot,177,2.8,388.93,2564.84,8.303193392366735,2573.143193392367,-2184.213193392367,2.1973446327683614,14.53753216605857,7.17,8.4,0,1
TRIP00054483,LOAD00054483,DRV00055,TRK00007,RTE00012,CUST00166,2023-12-01,2023,12,Friday,0,Contract,2364,40.2,7504.69,854.1700000000001,110.89688802008453,965.0668880200847,6539.623111979915,3.174572758037225,0.4082347242047735,5.71,8.8,0,0
TRIP00054484,LOAD00054484,DRV00063,TRK00016,RTE00037,CUST00069,2023-12-01,2023,12,Friday,0,Dedicated,2607,44.4,5161.719999999999,2701.7,122.2961874231643,2823.996187423164,2337.7238125768354,1.9799462984273108,1.0832359752294454,6.75,9.1,0,0
TRIP00054485,LOAD00054485,DRV00082,TRK00095,RTE00003,CUST00189,2023-12-01,2023,12,Friday,0,Dedicated,2089,35.2,5500.78,0.0,97.99644630878029,97.99644630878029,5402.78355369122,2.633212063188128,0.046910697132015455,5.51,3.1,0,0
TRIP00054486,LOAD00054486,DRV00014,TRK00050,RTE00048,CUST00055,2023-12-01,2023,12,Friday,0,Dedicated,2509,39.8,7088.26,1056.81,117.69893910422678,1174.5089391042268,5913.751060895774,2.825133519330411,0.4681183495831912,7.17,6.6,0,0
TRIP00054487,LOAD00054487,DRV00018,TRK00086,RTE00020,CUST00057,2023-12-01,2023,12,Friday,0,Spot,2158,41.9,4914.530000000001,3168.3999999999996,101.23328441088935,3269.633284410889,1644.8967155891119,2.2773540315106584,1.5151220038975388,7.26,2.4,0,0
TRIP00054488,LOAD00054488,DRV00034,TRK00050,RTE00038,CUST00011,2023-12-01,2023,12,Friday,0,Dedicated,1413,26.2,4113.59,591.91,66.28481504753783,658.1948150475378,3455.3951849524624,2.9112455767869783,0.4658137403025745,5.69,5.6,0,0
TRIP00054489,LOAD00054489,DRV00016,TRK00018,RTE00042,CUST00089,2023-12-01,2023,12,Friday,0,Dedicated,2740,50.4,7615.83,974.24,128.53531014172233,1102.7753101417225,6513.054689858278,2.7795,0.4024727409276359,5.81,11.9,0,0
TRIP00054490,LOAD00054490,DRV00001,TRK00082,RTE00007,CUST00053,2023-12-01,2023,12,Friday,0,Dedicated,1585,26.5,4795.009999999999,2445.91,74.3534549542445,2520.2634549542445,2274.746545045755,3.0252429022082015,1.5900715804127725,5.83,9.8,0,1
TRIP00054491,LOAD00054491,DRV00079,TRK00084,RTE00001,CUST00155,2023-12-01,2023,12,Friday,0,Spot,694,11.0,1393.19,253.63,32.55602380961873,286.18602380961875,1107.0039761903813,2.007478386167147,0.41237179223288006,6.78,3.0,0,0
TRIP00054492,LOAD00054492,DRV00036,TRK00043,RTE00018,CUST00017,2023-12-01,2023,12,Friday,0,Contract,660,12.7,1647.3999999999999,1513.8700000000001,30.9610601071302,1544.8310601071303,102.5689398928696,2.4960606060606056,2.34065312137444,6.24,4.7,0,1
TRIP00054493,LOAD00054493,DRV00014,TRK00101,RTE00048,CUST00017,2023-12-01,2023,12,Friday,0,Dedicated,2493,48.8,7389.67,2191.14,116.94836795011453,2308.0883679501144,5081.581632049885,2.964167669474529,0.9258276646410407,7.19,6.7,0,0
TRIP00054494,LOAD00054494,DRV00043,TRK00080,RTE00019,CUST00088,2023-12-01,2023,12,Friday,0,Dedicated,1359,25.0,3631.4300000000003,553.06,63.751637402409,616.8116374024089,3014.6183625975914,2.6721339220014717,0.45387169786785053,7.02,6.1,0,0
TRIP00054495,LOAD00054495,DRV00087,TRK00085,RTE00032,CUST00003,2023-12-01,2023,12,Friday,0,Spot,2260,36.1,5521.37,1206.58,106.01817551835492,1312.5981755183548,4208.771824481645,2.44308407079646,0.5807956528842277,6.97,6.8,0,0
TRIP00054496,LOAD00054496,DRV00134,TRK00062,RTE00047,CUST00101,2023-12-01,2023,12,Friday,0,Contract,497,8.4,1117.38,0.0,23.314616474611682,23.314616474611682,1094.0653835253884,2.2482494969818916,0.046910697132015455,5.9,6.6,0,1
TRIP00054497,LOAD00054497,DRV00105,TRK00044,RTE00006,CUST00045,2023-12-01,2023,12,Friday,0,Contract,666,12.1,1772.98,1990.59,31.242524289922294,2021.8325242899223,-248.85252428992226,2.662132132132132,3.0357845710058893,7.45,8.3,0,1
TRIP00054498,LOAD00054498,DRV00028,TRK00058,RTE00018,CUST00040,2023-12-01,2023,12,Friday,0,Spot,712,12.0,1385.78,624.53,33.400416357995006,657.930416357995,727.849583642005,1.9463202247191012,0.9240595735365098,6.77,11.3,0,1
TRIP00054499,LOAD00054499,DRV00099,TRK00078,RTE00016,CUST00182,2023-12-01,2023,12,Friday,0,Dedicated,2846,48.9,6737.09,1094.65,133.50784403771598,1228.1578440377161,5508.932155962284,2.3672136331693605,0.431538244567012,7.16,10.9,0,0
TRIP00054500,LOAD00054500,DRV00108,TRK00099,RTE00052,CUST00122,2023-12-01,2023,12,Friday,0,Dedicated,853,15.6,1685.6399999999999,1572.27,40.01482465360918,1612.2848246536091,73.35517534639075,1.976131301289566,1.8901346127240435,6.91,11.0,0,1
TRIP00054501,LOAD00054501,DRV00070,TRK00076,RTE00012,CUST00044,2023-12-01,2023,12,Friday,0,Contract,2357,37.0,7707.63,1380.78,110.56851314016043,1491.3485131401603,6216.28148685984,3.270101824352991,0.6327316559780061,5.64,7.2,0,0
TRIP00054502,LOAD00054502,DRV00141,TRK00114,RTE00014,CUST00037,2023-12-01,2023,12,Friday,0,Contract,1288,20.4,2833.16,1250.26,60.42097790603591,1310.6809779060359,1522.479022093964,2.1996583850931675,1.0176094548959906,7.05,3.0,0,0
TRIP00054503,LOAD00054503,DRV00012,TRK00093,RTE00001,CUST00122,2023-12-01,2023,12,Friday,0,Dedicated,727,13.3,1530.2800000000002,316.89,34.10407681497524,350.99407681497524,1179.285923185025,2.1049243466299865,0.48279790483490403,5.55,11.6,0,1
TRIP00054504,LOAD00054504,DRV00084,TRK00113,RTE00034,CUST00043,2023-12-01,2023,12,Friday,0,Contract,2285,39.9,6359.14,1038.3899999999999,107.19094294665531,1145.5809429466551,5213.559057053345,2.782993435448578,0.5013483338935033,6.28,7.8,0,0
TRIP00054505,LOAD00054505,DRV00033,TRK00070,RTE00048,CUST00018,2023-12-01,2023,12,Friday,0,Dedicated,2410,41.0,6704.77,0.0,113.05478008815724,113.05478008815724,6591.715219911844,2.7820622406639006,0.046910697132015455,5.89,8.6,0,0
TRIP00054506,LOAD00054506,DRV00119,TRK00092,RTE00019,CUST00055,2023-12-01,2023,12,Friday,0,Contract,1340,21.2,3238.6099999999997,0.0,62.86033415690071,62.86033415690071,3175.749665843099,2.416873134328358,0.046910697132015455,6.76,11.7,0,1
TRIP00054507,LOAD00054507,DRV00061,TRK00016,RTE00008,CUST00068,2023-12-01,2023,12,Friday,0,Dedicated,795,15.6,2213.34,2286.48,37.294004219952285,2323.774004219952,-110.43400421995193,2.7840754716981135,2.9229861688301284,7.37,4.9,0,1
TRIP00054508,LOAD00054508,DRV00055,TRK00074,RTE00045,CUST00057,2023-12-01,2023,12,Friday,0,Spot,628,12.0,1373.8,1142.01,29.459917798905707,1171.4699177989057,202.33008220109423,2.1875796178343947,1.8653979582785123,6.68,7.0,0,1
TRIP00054509,LOAD00054509,DRV00050,TRK00059,RTE00030,CUST00083,2023-12-01,2023,12,Friday,0,Dedicated,2163,42.5,5782.4400000000005,316.67,101.46783789654943,418.13783789654946,5364.302162103451,2.673342579750347,0.19331384091380002,6.95,5.1,0,0
TRIP00054510,LOAD00054510,DRV00123,TRK00055,RTE00053,CUST00136,2023-12-01,2023,12,Friday,0,Dedicated,836,15.5,2262.2000000000003,2491.58,39.21734280236492,2530.7973428023647,-268.59734280236444,2.7059808612440195,3.0272695488066566,6.41,6.2,0,1
TRIP00054511,LOAD00054511,DRV00058,TRK00015,RTE00025,CUST00119,2023-12-01,2023,12,Friday,0,Dedicated,3113,51.4,5807.51,2650.83,146.03300017196412,2796.863000171964,3010.6469998280363,1.865566977192419,0.8984461934378297,6.24,2.1,0,0
TRIP00054512,LOAD00054512,DRV00132,TRK00053,RTE00037,CUST00139,2023-12-01,2023,12,Friday,0,Contract,2529,43.1,4443.68,0.0,118.63715304686708,118.63715304686708,4325.042846953133,1.757089758797944,0.046910697132015455,5.59,9.5,0,0
TRIP00054513,LOAD00054513,DRV00023,TRK00064,RTE00020,CUST00075,2023-12-01,2023,12,Friday,0,Dedicated,2287,37.0,5306.629999999999,1507.17,107.28476434091935,1614.4547643409194,3692.1752356590796,2.320345430695234,0.7059268755316657,7.41,7.5,0,0
TRIP00054514,LOAD00054514,DRV00104,TRK00090,RTE00027,CUST00195,2023-12-01,2023,12,Friday,0,Contract,1339,26.7,3231.45,0.0,62.81342345976869,62.81342345976869,3168.636576540231,2.413330843913368,0.046910697132015455,6.42,10.8,0,1
TRIP00054515,LOAD00054515,DRV00099,TRK00006,RTE00013,CUST00147,2023-12-01,2023,12,Friday,0,Contract,714,11.2,1288.84,622.55,33.49423775225903,656.0442377522589,632.795762247741,1.8050980392156861,0.9188294646390182,7.3,5.8,0,1
TRIP00054516,LOAD00054516,DRV00058,TRK00057,RTE00023,CUST00192,2023-12-01,2023,12,Friday,0,Contract,1312,21.1,3096.69,0.0,61.54683463720428,61.54683463720428,3035.1431653627956,2.360282012195122,0.046910697132015455,7.02,5.6,0,0
TRIP00054517,LOAD00054517,DRV00109,TRK00099,RTE00019,CUST00046,2023-12-01,2023,12,Friday,0,Dedicated,1342,24.4,3491.01,0.0,62.95415555116474,62.95415555116474,3428.0558444488356,2.601348733233979,0.046910697132015455,5.94,2.5,0,0
TRIP00054518,LOAD00054518,DRV00100,TRK00084,RTE00032,CUST00100,2023-12-01,2023,12,Friday,0,Dedicated,2426,39.3,4547.9400000000005,686.55,113.8053512422695,800.3553512422694,3747.584648757731,1.874666117065128,0.32990739952278214,7.19,2.7,0,0
TRIP00054519,LOAD00054519,DRV00043,TRK00050,RTE00047,CUST00132,2023-12-01,2023,12,Friday,0,Contract,487,9.3,1252.65,1234.24,22.845509503291527,1257.0855095032916,-4.4355095032915415,2.5721765913757704,2.5812844137644593,6.43,5.2,0,1
TRIP00054520,LOAD00054520,DRV00077,TRK00038,RTE00048,CUST00157,2023-12-02,2023,12,Saturday,1,Spot,2415,42.5,6996.71,1006.22,113.28933357381733,1119.5093335738175,5877.200666426183,2.8971884057971016,0.46356494143843374,7.49,10.2,0,0
TRIP00054521,LOAD00054521,DRV00126,TRK00044,RTE00008,CUST00099,2023-12-02,2023,12,Saturday,1,Dedicated,774,13.7,1929.8,731.05,36.30887958017996,767.35887958018,1162.44112041982,2.49328165374677,0.991419741059664,6.09,2.6,0,0
TRIP00054522,LOAD00054522,DRV00047,TRK00103,RTE00028,CUST00191,2023-12-02,2023,12,Saturday,1,Dedicated,2188,40.1,5234.84,904.1199999999999,102.64060532484982,1006.7606053248497,4228.07939467515,2.392522851919561,0.4601282474062385,5.63,5.0,0,0
TRIP00054523,LOAD00054523,DRV00120,TRK00073,RTE00023,CUST00102,2023-12-02,2023,12,Saturday,1,Spot,1292,21.8,2966.4700000000003,470.87,60.60862069456397,531.4786206945639,2434.9913793054366,2.296029411764706,0.41136116152830027,5.89,7.5,0,1
TRIP00054524,LOAD00054524,DRV00122,TRK00043,RTE00040,CUST00084,2023-12-02,2023,12,Saturday,1,Dedicated,1715,31.3,4654.2,2634.84,80.4518455814065,2715.2918455814065,1938.9081544185933,2.7138192419825073,1.5832605513594207,6.7,11.9,0,1
TRIP00054525,LOAD00054525,UNASSIGNED,TRK00059,RTE00027,CUST00142,2023-12-02,2023,12,Saturday,1,Contract,1356,22.5,3107.77,559.19,63.61090531101296,622.800905311013,2484.969094688987,2.2918657817109143,0.45929270303172054,6.38,7.8,0,1
TRIP00054526,LOAD00054526,DRV00091,TRK00020,RTE00012,CUST00127,2023-12-02,2023,12,Saturday,1,Contract,2434,42.6,6208.47,0.0,114.18063681932561,114.18063681932561,6094.289363180675,2.550727198027938,0.046910697132015455,6.21,4.1,0,0
TRIP00054527,LOAD00054527,DRV00099,TRK00096,RTE00052,CUST00178,2023-12-02,2023,12,Saturday,1,Contract,863,14.0,1840.35,2927.87,40.48393162492934,2968.3539316249294,-1128.0039316249295,2.1325028968713786,3.4395758188006136,6.86,4.1,0,0
TRIP00054528,LOAD00054528,DRV00079,TRK00054,RTE00017,CUST00103,2023-12-02,2023,12,Saturday,1,Spot,1139,18.3,2474.25,1832.76,53.43128403336561,1886.1912840333655,588.0587159666345,2.1723002633889377,1.6560063951127002,6.94,11.1,0,1
TRIP00054529,LOAD00054529,DRV00077,TRK00070,RTE00001,CUST00159,2023-12-02,2023,12,Saturday,1,Contract,687,12.4,1384.13,277.57,32.22764892969462,309.7976489296946,1074.3323510703055,2.0147452692867542,0.45094272042168065,6.11,9.1,0,1
TRIP00054530,LOAD00054530,DRV00070,TRK00107,RTE00034,CUST00063,2023-12-02,2023,12,Saturday,1,Dedicated,2286,39.7,5415.07,705.63,107.23785364378733,812.8678536437874,4602.202146356212,2.3687970253718285,0.3555852378144302,6.81,10.0,0,0
