trip_id,load_id,driver_id,truck_id,route_id,customer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,total_revenue,actual_fuel_cost,net_trip_margin,revenue_per_mile,flag_anomaly_mpg,flag_excessive_idle
TRIP00036324,LOAD00036324,DRV00035,TRK00020,RTE00038,CUST00075,2023-04-10,1398,24.8,239.0,5.85,2.1,4260.97,730.96,3530.01,3.047904148783977,0,0
TRIP00036325,LOAD00036325,DRV00063,TRK00016,RTE00028,CUST00074,2023-04-10,2261,37.5,323.5,6.99,9.5,4681.58,2032.44,2649.14,2.070579389650597,0,0
TRIP00036326,LOAD00036326,DRV00045,TRK00025,RTE00012,CUST00194,2023-04-10,2532,39.7,347.8,7.28,7.9,6818.98,2431.6800000000003,4387.299999999999,2.693120063191153,0,0
TRIP00036327,LOAD00036327,DRV00147,TRK00033,RTE00021,CUST00065,2023-04-10,2153,40.8,325.2,6.62,9.9,6229.469999999999,279.89,5949.579999999999,2.8933906177426842,0,0
TRIP00036328,LOAD00036328,DRV00060,TRK00030,RTE00052,CUST00011,2023-04-10,848,15.1,141.8,5.98,8.6,1448.13,2191.05,-742.9200000000001,1.7077004716981132,0,1
TRIP00036329,LOAD00036329,DRV00112,TRK00011,RTE00015,CUST00121,2023-04-10,93,1.6,15.4,6.02,10.5,488.89,1205.3899999999999,-716.4999999999999,5.2568817204301075,0,1
TRIP00036330,LOAD00036330,DRV00102,TRK00083,RTE00038,CUST00042,2023-04-10,1341,21.7,243.4,5.51,9.1,4534.72,298.68,4236.04,3.3815958240119315,0,1
TRIP00036331,LOAD00036331,DRV00094,TRK00031,RTE00021,CUST00112,2023-04-10,2173,37.4,352.2,6.17,4.0,6509.75,668.73,5841.02,2.9957432121491028,0,0
TRIP00036332,LOAD00036332,DRV00047,TRK00050,RTE00008,CUST00087,2023-04-10,801,14.0,140.0,5.72,2.3,2057.39,0.0,2057.39,2.5685268414481897,0,0
TRIP00036333,LOAD00036333,DRV00013,TRK00073,RTE00004,CUST00050,2023-04-10,2160,39.4,387.1,5.58,5.2,3982.4900000000002,319.91,3662.5800000000004,1.8437453703703706,0,0
TRIP00036334,LOAD00036334,DRV00129,TRK00110,RTE00031,CUST00103,2023-04-10,661,11.3,89.4,7.39,5.5,1378.76,1193.63,185.12999999999988,2.0858698940998486,0,1
TRIP00036335,LOAD00036335,DRV00081,TRK00079,RTE00031,CUST00162,2023-04-10,669,11.3,94.6,7.07,3.7,1874.48,807.51,1066.97,2.801913303437967,0,1
TRIP00036336,LOAD00036336,UNASSIGNED,TRK00008,RTE00022,CUST00060,2023-04-10,556,8.9,83.1,6.69,11.3,1477.58,1069.79,407.78999999999996,2.6575179856115105,0,1
TRIP00036337,LOAD00036337,DRV00113,TRK00062,RTE00037,CUST00097,2023-04-10,2561,48.1,371.2,6.9,9.9,4205.77,987.48,3218.2900000000004,1.642237407262788,0,0
TRIP00036338,LOAD00036338,UNASSIGNED,TRK00006,RTE00040,CUST00191,2023-04-10,1840,31.1,301.6,6.1,3.1,5455.88,861.01,4594.87,2.9651521739130438,0,0
TRIP00036339,LOAD00036339,DRV00108,TRK00078,RTE00035,CUST00146,2023-04-10,1297,20.9,183.2,7.08,3.9,2706.18,1400.91,1305.2699999999998,2.086491904394757,0,0
TRIP00036340,LOAD00036340,DRV00069,TRK00039,RTE00005,CUST00087,2023-04-10,1737,31.2,306.9,5.66,11.4,4686.21,825.91,3860.3,2.697875647668394,0,1
TRIP00036341,LOAD00036341,DRV00124,TRK00058,RTE00036,CUST00096,2023-04-10,278,4.3,46.3,6.0,6.2,998.95,0.0,998.95,3.5933453237410076,0,1
TRIP00036342,LOAD00036342,DRV00110,TRK00013,RTE00037,CUST00069,2023-04-10,2649,52.6,422.5,6.27,10.8,4102.74,1589.8500000000001,2512.8899999999994,1.5487882219705549,0,0
TRIP00036343,LOAD00036343,DRV00053,TRK00097,RTE00030,CUST00150,2023-04-10,2306,40.0,349.4,6.6,11.4,5884.1900000000005,440.05,5444.14,2.5516869037294017,0,0
TRIP00036344,LOAD00036344,DRV00102,TRK00061,RTE00031,CUST00140,2023-04-10,677,10.9,100.6,6.73,7.5,1667.4399999999998,0.0,1667.4399999999998,2.4629837518463806,0,1
TRIP00036345,LOAD00036345,DRV00071,TRK00090,RTE00009,CUST00146,2023-04-10,932,15.8,128.6,7.25,3.5,1842.77,916.48,926.29,1.9772210300429185,0,0
TRIP00036346,LOAD00036346,DRV00077,TRK00074,RTE00032,CUST00176,2023-04-10,2437,42.0,418.7,5.82,10.9,5240.41,2295.34,2945.0699999999997,2.150352892901108,0,0
TRIP00036347,LOAD00036347,DRV00010,TRK00045,RTE00027,CUST00077,2023-04-10,1323,20.7,194.6,6.8,7.4,3031.3399999999997,426.16,2605.18,2.291262282690854,0,1
TRIP00036348,LOAD00036348,DRV00017,TRK00080,RTE00014,CUST00162,2023-04-10,1243,22.8,169.3,7.34,9.7,2604.99,170.46,2434.5299999999997,2.095728077232502,0,1
TRIP00036349,LOAD00036349,DRV00010,TRK00110,RTE00037,CUST00128,2023-04-10,2622,51.6,457.6,5.73,3.3,5060.67,903.71,4156.96,1.9300800915331808,0,0
TRIP00036350,LOAD00036350,DRV00109,TRK00016,RTE00043,CUST00190,2023-04-10,1653,32.6,258.7,6.39,11.4,2562.16,274.37,2287.79,1.5500060496067756,0,1
TRIP00036351,LOAD00036351,DRV00148,TRK00020,RTE00012,CUST00079,2023-04-10,2567,49.7,436.6,5.88,11.9,7082.72,2169.21,4913.51,2.7591429684456563,0,0
TRIP00036352,LOAD00036352,DRV00097,TRK00018,RTE00040,CUST00040,2023-04-10,1718,33.4,274.0,6.27,3.8,4515.44,473.96,4041.4799999999996,2.628311990686845,0,0
TRIP00036353,LOAD00036353,DRV00028,,RTE00001,CUST00148,2023-04-10,704,11.6,119.5,5.89,4.0,1382.8000000000002,1151.68,231.12000000000012,1.9642045454545458,0,1
TRIP00036354,LOAD00036354,DRV00080,TRK00111,RTE00001,CUST00044,2023-04-10,689,10.7,108.3,6.36,3.0,1312.3600000000001,1493.87,-181.50999999999976,1.9047314949201744,0,0
TRIP00036355,LOAD00036355,DRV00099,TRK00071,RTE00048,CUST00152,2023-04-10,2335,41.2,423.8,5.51,8.5,6565.45,985.6899999999999,5579.76,2.8117558886509637,0,0
TRIP00036356,LOAD00036356,DRV00038,TRK00007,RTE00020,CUST00116,2023-04-10,2217,39.9,351.3,6.31,6.6,4073.53,469.02,3604.51,1.837406405051872,0,0
TRIP00036357,LOAD00036357,DRV00132,TRK00098,RTE00048,CUST00056,2023-04-10,2428,38.4,398.0,6.1,7.9,7389.45,287.74,7101.71,3.043430807248764,0,0
TRIP00036358,LOAD00036358,DRV00035,TRK00009,RTE00015,CUST00122,2023-04-10,99,1.6,16.0,6.18,3.9,421.04,877.71,-456.67,4.252929292929293,0,1
TRIP00036359,LOAD00036359,DRV00035,TRK00019,RTE00028,CUST00088,2023-04-10,2202,34.0,338.2,6.51,8.7,5280.56,411.07,4869.490000000001,2.3980744777475023,0,0
TRIP00036360,LOAD00036360,DRV00114,TRK00024,RTE00028,CUST00129,2023-04-10,2157,37.3,351.9,6.13,2.0,5102.72,1439.99,3662.7300000000005,2.365656003708855,0,0
TRIP00036361,LOAD00036361,DRV00108,TRK00025,RTE00008,CUST00137,2023-04-10,806,13.0,111.2,7.25,2.2,1977.28,1478.22,499.05999999999995,2.453200992555831,0,0
TRIP00036362,LOAD00036362,DRV00113,TRK00106,RTE00045,CUST00006,2023-04-10,608,11.0,102.4,5.94,5.7,1384.79,639.98,744.81,2.2776151315789472,0,1
TRIP00036363,LOAD00036363,DRV00071,TRK00070,RTE00046,CUST00064,2023-04-10,2230,35.0,327.5,6.81,11.7,7404.58,1926.94,5477.639999999999,3.320439461883408,0,1
TRIP00036364,LOAD00036364,DRV00105,TRK00096,RTE00041,CUST00123,2023-04-10,1267,24.3,203.7,6.22,8.6,4134.13,1650.3899999999999,2483.7400000000002,3.26292817679558,0,1
TRIP00036365,LOAD00036365,DRV00087,TRK00043,RTE00001,CUST00012,2023-04-10,663,13.0,93.2,7.11,9.3,1460.06,718.19,741.8699999999999,2.202202111613876,0,1
TRIP00036366,LOAD00036366,DRV00036,TRK00006,RTE00058,CUST00185,2023-04-10,535,10.4,76.1,7.03,7.8,1193.6,734.0799999999999,459.52,2.2310280373831772,0,1
TRIP00036367,LOAD00036367,DRV00091,TRK00098,RTE00021,CUST00185,2023-04-10,2100,41.9,293.7,7.15,11.6,5723.53,881.59,4841.94,2.725490476190476,0,0
TRIP00036368,LOAD00036368,DRV00128,TRK00092,RTE00057,CUST00063,2023-04-10,977,15.7,131.1,7.45,7.6,2972.04,965.11,2006.9299999999998,3.0420061412487205,0,1
TRIP00036369,LOAD00036369,DRV00035,TRK00105,RTE00049,CUST00149,2023-04-10,710,12.5,101.4,7.0,6.3,2321.81,1913.81,408.0,3.2701549295774646,0,1
TRIP00036370,LOAD00036370,UNASSIGNED,TRK00025,RTE00040,CUST00091,2023-04-10,1865,32.0,314.0,5.94,9.1,4352.92,602.01,3750.91,2.334005361930295,0,0
TRIP00036371,LOAD00036371,DRV00020,TRK00108,RTE00023,CUST00096,2023-04-11,1329,24.5,226.4,5.87,5.6,2999.27,1418.0900000000001,1581.1799999999998,2.2567870579382996,0,0
TRIP00036372,LOAD00036372,DRV00134,TRK00012,RTE00044,CUST00137,2023-04-11,2659,43.6,383.1,6.94,11.1,7162.72,0.0,7162.72,2.6937645731478,0,0
TRIP00036373,LOAD00036373,DRV00032,TRK00011,RTE00017,CUST00063,2023-04-11,1110,17.5,171.0,6.49,2.9,2678.77,653.11,2025.6599999999999,2.4133063063063065,0,0
TRIP00036374,LOAD00036374,DRV00057,TRK00019,RTE00006,CUST00044,2023-04-11,670,12.7,119.0,5.63,11.9,1863.42,1009.38,854.0400000000001,2.781223880597015,0,1
TRIP00036375,LOAD00036375,DRV00129,TRK00044,RTE00042,CUST00193,2023-04-11,2780,50.1,476.8,5.83,11.0,6464.650000000001,2646.34,3818.3100000000004,2.3254136690647482,0,0
TRIP00036376,LOAD00036376,DRV00003,TRK00097,RTE00015,CUST00114,2023-04-11,98,1.6,16.3,6.03,11.8,339.5,598.86,-259.36,3.4642857142857144,0,1
TRIP00036377,LOAD00036377,DRV00079,TRK00019,RTE00033,CUST00106,2023-04-11,174,3.4,23.9,7.28,11.5,645.5,784.43,-138.92999999999995,3.7097701149425286,0,1
TRIP00036378,LOAD00036378,DRV00024,TRK00013,RTE00042,CUST00097,2023-04-11,2828,56.1,491.0,5.76,9.7,7665.35,1190.14,6475.21,2.710519801980198,0,0
TRIP00036379,LOAD00036379,DRV00026,TRK00107,RTE00012,CUST00091,2023-04-11,2495,45.2,443.2,5.63,5.0,6557.21,225.21,6332.0,2.6281402805611225,0,0
TRIP00036380,LOAD00036380,DRV00001,TRK00069,RTE00015,CUST00187,2023-04-11,95,1.8,13.2,7.22,9.3,367.81,1681.3700000000001,-1313.5600000000002,3.8716842105263156,0,1
TRIP00036381,LOAD00036381,DRV00016,TRK00045,RTE00007,CUST00157,2023-04-11,1571,29.4,234.8,6.69,7.0,5029.16,2357.3999999999996,2671.76,3.2012476129853598,0,0
TRIP00036382,LOAD00036382,DRV00113,TRK00019,RTE00030,CUST00200,2023-04-11,2269,43.7,380.1,5.97,2.8,6605.01,1273.85,5331.16,2.910978404583517,0,0
TRIP00036383,LOAD00036383,DRV00091,TRK00007,RTE00009,CUST00010,2023-04-11,942,14.7,154.2,6.11,6.8,2006.5,1412.65,593.8499999999999,2.1300424628450108,0,1
TRIP00036384,LOAD00036384,DRV00058,TRK00072,RTE00007,CUST00091,2023-04-11,1662,30.4,249.5,6.66,10.0,4832.7699999999995,1180.24,3652.5299999999997,2.90780385078219,0,1
TRIP00036385,LOAD00036385,DRV00034,TRK00090,RTE00011,CUST00045,2023-04-11,553,9.1,87.9,6.29,9.9,1117.6100000000001,1747.97,-630.3599999999999,2.0209945750452083,0,1
TRIP00036386,LOAD00036386,DRV00120,TRK00004,RTE00033,CUST00002,2023-04-11,165,2.6,26.3,6.27,7.8,495.3,3282.84,-2787.54,3.001818181818182,0,1
TRIP00036387,LOAD00036387,DRV00101,TRK00043,RTE00042,CUST00132,2023-04-11,2811,45.8,510.2,5.51,9.5,7822.660000000001,547.84,7274.820000000001,2.78287442191391,0,0
TRIP00036388,LOAD00036388,DRV00091,TRK00019,RTE00023,CUST00080,2023-04-11,1371,21.5,183.5,7.47,2.2,3114.6800000000003,968.79,2145.8900000000003,2.271830780452225,0,0
TRIP00036389,LOAD00036389,DRV00036,TRK00038,RTE00039,CUST00152,2023-04-11,1061,19.6,165.8,6.4,8.9,2570.14,1391.5900000000001,1178.5499999999997,2.4223751178133837,0,1
TRIP00036390,LOAD00036390,DRV00126,TRK00004,RTE00036,CUST00069,2023-04-11,278,5.1,42.8,6.49,6.5,779.0,2649.35,-1870.35,2.802158273381295,0,1
TRIP00036391,LOAD00036391,DRV00083,TRK00050,RTE00026,CUST00123,2023-04-11,1946,37.1,330.4,5.89,3.3,4387.2,811.0699999999999,3576.13,2.2544707091469682,0,0
TRIP00036392,LOAD00036392,DRV00143,TRK00059,RTE00048,CUST00005,2023-04-11,2407,37.1,423.8,5.68,5.8,7496.39,689.01,6807.38,3.114412131283756,0,0
TRIP00036393,LOAD00036393,DRV00109,,RTE00019,CUST00150,2023-04-11,1265,22.7,207.7,6.09,4.2,3353.8500000000004,1148.79,2205.0600000000004,2.6512648221343875,0,0
TRIP00036394,LOAD00036394,DRV00077,TRK00035,RTE00019,CUST00121,2023-04-11,1299,21.7,186.1,6.98,4.0,3170.12,0.0,3170.12,2.4404311008468054,0,0
TRIP00036395,LOAD00036395,DRV00020,TRK00038,RTE00026,CUST00065,2023-04-11,1960,34.1,281.2,6.97,8.1,4024.39,1119.17,2905.22,2.053260204081633,0,0
TRIP00036396,LOAD00036396,UNASSIGNED,TRK00078,RTE00044,CUST00108,2023-04-11,2818,45.0,463.5,6.08,7.9,7302.0,1603.6200000000001,5698.38,2.591199432221434,0,0
TRIP00036397,LOAD00036397,DRV00147,TRK00043,RTE00043,CUST00100,2023-04-11,1530,24.2,264.2,5.79,7.7,2570.64,1260.9099999999999,1309.73,1.680156862745098,0,1
TRIP00036398,LOAD00036398,DRV00059,TRK00012,RTE00058,CUST00101,2023-04-11,540,10.7,79.8,6.77,3.1,1528.81,1530.52,-1.7100000000000364,2.8311296296296296,0,0
TRIP00036399,LOAD00036399,DRV00113,TRK00097,RTE00028,CUST00105,2023-04-11,2332,36.9,336.5,6.93,8.1,5338.2,1137.0700000000002,4201.129999999999,2.289108061749571,0,0
TRIP00036400,LOAD00036400,DRV00089,TRK00080,RTE00041,CUST00095,2023-04-11,1295,21.3,184.5,7.02,11.1,3724.84,1033.73,2691.11,2.8763243243243246,0,1
TRIP00036401,LOAD00036401,DRV00044,TRK00098,RTE00028,CUST00188,2023-04-11,2342,36.4,313.9,7.46,7.8,4306.71,519.27,3787.44,1.8389026473099914,0,0
TRIP00036402,LOAD00036402,DRV00113,TRK00033,RTE00018,CUST00105,2023-04-11,681,11.5,100.0,6.81,4.1,1782.4499999999998,1950.06,-167.61000000000013,2.6174008810572684,0,1
TRIP00036403,LOAD00036403,DRV00081,TRK00093,RTE00035,CUST00188,2023-04-11,1305,20.1,221.2,5.9,9.8,2239.99,461.1,1778.8899999999999,1.7164674329501914,0,1
TRIP00036404,LOAD00036404,DRV00070,TRK00103,RTE00020,CUST00032,2023-04-11,2177,35.5,366.5,5.94,2.4,5031.040000000001,0.0,5031.040000000001,2.310996784565917,0,0
TRIP00036405,LOAD00036405,DRV00095,TRK00041,RTE00038,CUST00101,2023-04-11,1341,24.9,228.8,5.86,2.8,3533.24,0.0,3533.24,2.634780014914243,0,0
TRIP00036406,LOAD00036406,DRV00120,,RTE00049,CUST00039,2023-04-11,741,11.6,127.5,5.81,9.6,2234.88,1697.19,537.69,3.0160323886639677,0,1
TRIP00036407,LOAD00036407,DRV00051,TRK00006,RTE00048,CUST00104,2023-04-11,2445,38.4,353.8,6.91,5.2,7941.0,3256.62,4684.38,3.247852760736196,0,0
TRIP00036408,LOAD00036408,DRV00141,TRK00041,RTE00034,CUST00197,2023-04-11,2377,37.4,337.6,7.04,11.9,5819.92,1432.35,4387.57,2.448430795119899,0,1
TRIP00036409,LOAD00036409,DRV00047,TRK00033,RTE00054,CUST00031,2023-04-11,1591,30.7,288.7,5.51,7.3,3118.44,611.11,2507.33,1.9600502828409805,0,0
TRIP00036410,LOAD00036410,DRV00011,TRK00054,RTE00044,CUST00007,2023-04-11,2640,43.2,358.7,7.36,6.5,8295.279999999999,0.0,8295.279999999999,3.142151515151515,0,0
TRIP00036411,LOAD00036411,DRV00107,TRK00036,RTE00010,CUST00181,2023-04-11,99,1.6,15.5,6.38,10.2,315.47,236.14,79.33000000000004,3.186565656565657,0,1
TRIP00036412,LOAD00036412,DRV00114,TRK00099,RTE00022,CUST00170,2023-04-11,592,9.2,95.5,6.2,4.0,1178.33,921.13,257.19999999999993,1.9904222972972971,0,1
TRIP00036413,LOAD00036413,DRV00077,TRK00038,RTE00006,CUST00087,2023-04-11,722,12.1,96.8,7.46,2.5,1539.44,767.89,771.5500000000001,2.1321883656509697,0,0
TRIP00036414,LOAD00036414,DRV00051,TRK00103,RTE00042,CUST00126,2023-04-11,2748,51.9,419.5,6.55,10.0,6878.54,2025.37,4853.17,2.503107714701601,0,0
TRIP00036415,LOAD00036415,DRV00012,TRK00099,RTE00037,CUST00035,2023-04-11,2663,49.7,477.2,5.58,4.5,3967.5299999999997,0.0,3967.5299999999997,1.4898723244461134,0,0
TRIP00036416,LOAD00036416,DRV00056,TRK00058,RTE00053,CUST00110,2023-04-11,797,15.7,112.6,7.08,5.3,2123.51,1829.35,294.1600000000003,2.664378920953576,0,1
TRIP00036417,LOAD00036417,DRV00121,TRK00069,RTE00038,CUST00012,2023-04-11,1360,21.4,214.8,6.33,3.8,4392.400000000001,1834.13,2558.2700000000004,3.2297058823529414,0,0
TRIP00036418,LOAD00036418,DRV00121,TRK00073,RTE00055,CUST00035,2023-04-11,1429,25.0,222.2,6.43,9.6,3681.6,1060.36,2621.24,2.5763470958712387,0,1
TRIP00036419,LOAD00036419,DRV00139,TRK00072,RTE00019,CUST00026,2023-04-11,1296,22.2,203.1,6.38,5.1,3345.62,979.8,2365.8199999999997,2.581496913580247,0,0
TRIP00036420,LOAD00036420,DRV00088,TRK00062,RTE00023,CUST00073,2023-04-11,1256,23.0,181.8,6.91,3.0,2974.4900000000002,1156.96,1817.5300000000002,2.368224522292994,0,0
TRIP00036421,LOAD00036421,DRV00026,TRK00019,RTE00037,CUST00138,2023-04-11,2585,45.4,384.1,6.73,10.0,5152.709999999999,1139.98,4012.729999999999,1.9933114119922628,0,0
TRIP00036422,LOAD00036422,DRV00087,TRK00116,RTE00012,CUST00007,2023-04-11,2525,46.2,367.5,6.87,3.9,7848.32,753.96,7094.36,3.1082455445544555,0,0
TRIP00036423,LOAD00036423,DRV00107,,RTE00013,CUST00090,2023-04-11,715,12.8,108.0,6.62,2.9,1319.43,1332.96,-13.529999999999973,1.8453566433566435,0,0
TRIP00036424,LOAD00036424,DRV00023,TRK00024,RTE00024,CUST00184,2023-04-11,1220,23.9,190.6,6.4,7.0,3402.24,507.07,2895.1699999999996,2.7887213114754097,0,0
TRIP00036425,LOAD00036425,DRV00044,TRK00098,RTE00005,CUST00117,2023-04-11,1725,31.6,239.9,7.19,11.0,4740.37,362.89,4377.48,2.748040579710145,0,1
TRIP00036426,LOAD00036426,DRV00138,TRK00019,RTE00026,CUST00034,2023-04-11,2006,31.1,314.4,6.38,8.8,3777.66,0.0,3777.66,1.8831804586241276,0,0
TRIP00036427,LOAD00036427,DRV00146,TRK00016,RTE00038,CUST00092,2023-04-11,1390,25.4,249.1,5.58,8.7,3515.62,1018.8599999999999,2496.76,2.529223021582734,0,1
TRIP00036428,LOAD00036428,DRV00089,TRK00115,RTE00039,CUST00197,2023-04-11,1051,16.2,150.4,6.99,9.3,2349.66,3097.51,-747.8500000000004,2.2356422454804945,0,1
TRIP00036429,LOAD00036429,DRV00061,TRK00054,RTE00030,CUST00054,2023-04-11,2261,36.4,345.7,6.54,5.4,5241.09,476.98,4764.110000000001,2.3180406899601946,0,0
TRIP00036430,LOAD00036430,DRV00142,TRK00083,RTE00049,CUST00084,2023-04-11,716,11.1,121.6,5.89,2.8,1930.09,0.0,1930.09,2.6956564245810055,0,0
TRIP00036431,LOAD00036431,DRV00045,TRK00068,RTE00026,CUST00074,2023-04-11,2076,41.2,283.6,7.32,11.7,3770.75,735.87,3034.88,1.8163535645472062,0,0
TRIP00036432,LOAD00036432,DRV00121,TRK00001,RTE00004,CUST00082,2023-04-11,2079,36.0,288.3,7.21,4.0,3571.38,2487.96,1083.42,1.717835497835498,0,0
TRIP00036433,LOAD00036433,DRV00038,TRK00084,RTE00049,CUST00119,2023-04-11,769,14.3,125.2,6.14,3.5,2353.89,1263.4299999999998,1090.46,3.0609752925877762,0,0
TRIP00036434,LOAD00036434,DRV00054,TRK00008,RTE00001,CUST00107,2023-04-11,711,14.0,95.1,7.48,2.2,1458.0300000000002,777.6299999999999,680.4000000000003,2.050675105485232,0,0
TRIP00036435,LOAD00036435,DRV00028,TRK00105,RTE00018,CUST00035,2023-04-11,716,11.3,97.3,7.36,3.5,1721.06,1282.94,438.1199999999999,2.4037150837988825,0,1
TRIP00036436,LOAD00036436,DRV00139,TRK00090,RTE00003,CUST00038,2023-04-11,2145,42.6,373.0,5.75,6.7,5369.26,2257.61,3111.65,2.503151515151515,0,0
TRIP00036437,LOAD00036437,DRV00016,TRK00059,RTE00015,CUST00130,2023-04-11,95,1.5,16.5,5.75,10.4,450.24,2726.66,-2276.42,4.739368421052632,0,1
TRIP00036438,LOAD00036438,DRV00074,TRK00070,RTE00036,CUST00029,2023-04-11,280,4.5,43.2,6.48,2.2,776.13,948.49,-172.36,2.771892857142857,0,1
TRIP00036439,LOAD00036439,DRV00128,TRK00054,RTE00031,CUST00156,2023-04-11,677,10.7,114.0,5.94,5.9,1683.25,1200.38,482.8699999999999,2.486336779911374,0,1
TRIP00036440,LOAD00036440,DRV00083,TRK00050,RTE00025,CUST00145,2023-04-11,3173,60.3,452.6,7.01,8.9,5416.650000000001,2342.83,3073.8200000000006,1.7071068389536719,0,0
TRIP00036441,LOAD00036441,DRV00133,TRK00012,RTE00042,CUST00154,2023-04-11,2778,54.3,478.1,5.81,10.9,7089.21,1735.17,5354.04,2.5519114470842332,0,0
TRIP00036442,LOAD00036442,DRV00012,TRK00036,RTE00053,CUST00112,2023-04-11,808,16.0,120.6,6.7,11.0,2110.54,1056.16,1054.3799999999999,2.6120544554455445,0,1
TRIP00036443,LOAD00036443,DRV00126,TRK00120,RTE00044,CUST00156,2023-04-11,2797,51.2,381.6,7.33,3.3,8686.69,1812.5,6874.1900000000005,3.105716839470862,0,0
TRIP00036444,LOAD00036444,DRV00132,TRK00010,RTE00018,CUST00176,2023-04-11,705,11.6,98.6,7.15,3.5,1445.37,0.0,1445.37,2.0501702127659573,0,1
TRIP00036445,LOAD00036445,DRV00038,TRK00029,RTE00045,CUST00096,2023-04-11,591,9.6,87.8,6.73,11.7,1813.1499999999999,976.76,836.3899999999999,3.0679357021996614,0,1
TRIP00036446,LOAD00036446,DRV00055,TRK00044,RTE00033,CUST00068,2023-04-11,166,2.6,29.9,5.56,9.4,644.26,747.23,-102.97000000000003,3.8810843373493977,0,1
TRIP00036447,LOAD00036447,DRV00034,TRK00084,RTE00020,CUST00001,2023-04-11,2243,35.7,312.8,7.17,6.8,5045.98,0.0,5045.98,2.249656709763709,0,0
TRIP00036448,LOAD00036448,DRV00085,TRK00026,RTE00045,CUST00115,2023-04-11,601,11.1,82.8,7.26,12.0,1719.09,674.19,1044.8999999999999,2.8603826955074876,0,1
TRIP00036449,LOAD00036449,DRV00141,TRK00062,RTE00012,CUST00107,2023-04-11,2487,44.3,357.3,6.96,5.4,6368.58,662.74,5705.84,2.560747889022919,0,0
TRIP00036450,LOAD00036450,DRV00094,TRK00030,RTE00058,CUST00041,2023-04-12,528,9.3,76.3,6.92,5.2,1395.06,1328.67,66.38999999999987,2.642159090909091,0,1
TRIP00036451,LOAD00036451,DRV00066,TRK00067,RTE00002,CUST00161,2023-04-12,723,12.4,118.1,6.12,11.9,1599.04,571.89,1027.15,2.211673582295989,0,1
TRIP00036452,LOAD00036452,DRV00030,TRK00053,RTE00056,CUST00043,2023-04-12,1730,33.7,309.5,5.59,2.7,4776.45,546.12,4230.33,2.7609537572254332,0,0
TRIP00036453,LOAD00036453,DRV00104,TRK00048,RTE00027,CUST00090,2023-04-12,1257,21.4,176.8,7.11,3.2,3127.35,3129.3199999999997,-1.9699999999998,2.487947494033413,0,0
TRIP00036454,LOAD00036454,DRV00038,TRK00002,RTE00054,CUST00149,2023-04-12,1647,30.8,292.0,5.64,2.7,3072.49,1568.2600000000002,1504.2299999999996,1.8655069823922281,0,0
TRIP00036455,LOAD00036455,DRV00121,TRK00092,RTE00034,CUST00161,2023-04-12,2384,43.3,362.3,6.58,2.6,4999.96,1302.63,3697.33,2.0972986577181207,0,0
TRIP00036456,LOAD00036456,DRV00022,TRK00012,RTE00002,CUST00184,2023-04-12,729,11.9,108.6,6.71,5.8,1771.1499999999999,2486.01,-714.8600000000004,2.4295610425240053,0,1
TRIP00036457,LOAD00036457,DRV00020,,RTE00055,CUST00084,2023-04-12,1402,24.7,251.3,5.58,8.8,3673.84,690.27,2983.57,2.6204279600570612,0,1
TRIP00036458,LOAD00036458,DRV00017,TRK00089,RTE00004,CUST00143,2023-04-12,2024,33.7,290.8,6.96,6.9,3663.43,1287.52,2375.91,1.8099950592885374,0,0
TRIP00036459,LOAD00036459,UNASSIGNED,TRK00038,RTE00056,CUST00065,2023-04-12,1708,28.7,280.9,6.08,7.1,4779.2699999999995,800.2,3979.0699999999997,2.7981674473067915,0,0
TRIP00036460,LOAD00036460,DRV00085,TRK00079,RTE00014,CUST00046,2023-04-12,1249,23.1,168.8,7.4,6.7,3179.6899999999996,1381.11,1798.5799999999997,2.5457886309047235,0,0
TRIP00036461,LOAD00036461,DRV00035,TRK00111,RTE00018,CUST00141,2023-04-12,712,13.9,123.8,5.75,10.0,1562.26,1998.1100000000001,-435.85000000000014,2.1941853932584268,0,1
TRIP00036462,LOAD00036462,DRV00009,TRK00111,RTE00024,CUST00026,2023-04-12,1152,19.7,166.0,6.94,7.4,3697.64,0.0,3697.64,3.2097569444444445,0,1
TRIP00036463,LOAD00036463,DRV00058,TRK00053,RTE00045,CUST00054,2023-04-12,596,11.6,95.2,6.26,5.6,1424.27,1072.8400000000001,351.42999999999984,2.389714765100671,0,1
TRIP00036464,LOAD00036464,DRV00111,TRK00068,RTE00016,CUST00125,2023-04-12,2903,45.7,511.1,5.68,6.9,7909.280000000001,186.21,7723.070000000001,2.724519462624871,0,0
TRIP00036465,LOAD00036465,UNASSIGNED,TRK00063,RTE00049,CUST00174,2023-04-12,736,11.3,113.1,6.51,8.5,2046.07,0.0,2046.07,2.779986413043478,0,1
TRIP00036466,LOAD00036466,DRV00036,TRK00011,RTE00027,CUST00179,2023-04-12,1298,20.8,195.5,6.64,10.4,3358.31,1194.66,2163.6499999999996,2.587295839753467,0,1
TRIP00036467,LOAD00036467,DRV00092,TRK00036,RTE00048,CUST00193,2023-04-12,2475,42.8,446.8,5.54,4.6,7989.7300000000005,1018.95,6970.780000000001,3.2281737373737376,0,0
